student_id,study_hours,attendance,assignment_score,previous_score,maths,dbms,python,os,ml,current_score,performance_level,strongest_subject,weakest_subject,learning_recommendation,detailed_insight,predicted_score,predicted_performance
ST0958,13,52,91,63,75,88,66,62,65,71.9,Average,dbms,os,Improve attendance and give additional attention to os.,Focus more on OS as it is your weakest subject. Improve your attendance.,70.8929999999999,Average
ST0959,6,55,47,73,60,81,48,89,53,54.91,Needs Improvement,os,python,Improve attendance and give additional attention to python.,Focus more on PYTHON as it is your weakest subject. Increase your weekly study time. Improve your attendance. Spend more time completing and practicing assignments.,56.32999999999995,Average
ST0960,19,54,61,61,99,97,86,67,48,73.51,Average,maths,ml,Improve attendance and give additional attention to ml.,Focus more on ML as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance.,71.55269999999994,Average
ST0961,13,54,83,42,82,78,55,82,98,63.79,Average,ml,python,Improve attendance and give additional attention to python.,Focus more on PYTHON as it is your weakest subject. Improve your attendance.,64.98459999999997,Average
ST0962,5,96,97,51,74,55,95,86,86,68.83,Average,python,dbms,Increase study time and focus more on dbms.,Focus more on DBMS as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it.,69.63949999999997,Average
ST0963,18,72,75,67,52,72,51,96,51,72.76,Average,os,python,Maintain your current performance and strengthen python further.,Focus more on PYTHON as it is your weakest subject. Your study time is good. Maintain this consistency.,73.34110000000011,Average
ST0964,19,98,44,69,96,88,70,65,81,78.14,Good,maths,os,Complete assignments regularly and practice more in os.,Focus more on OS as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments. Overall performance is good. Focus on strengthening your weak areas.,76.83600000000007,Good
ST0965,19,58,52,65,88,60,63,64,90,68.44,Average,ml,dbms,Improve attendance and give additional attention to dbms.,Focus more on DBMS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance. Spend more time completing and practicing assignments.,68.2895999999999,Average
ST0966,5,84,68,87,93,100,94,93,95,75.25,Good,dbms,maths,Increase study time and focus more on maths.,Focus more on MATHS as it is your weakest subject. Increase your weekly study time. Overall performance is good. Focus on strengthening your weak areas.,73.3851,Average
ST0967,9,69,70,60,93,48,53,68,90,59.8,Needs Improvement,maths,dbms,Improve attendance and give additional attention to dbms.,Focus more on DBMS as it is your weakest subject. Increase your weekly study time. Improve your attendance.,60.69720000000009,Average
ST0968,10,98,86,67,49,45,84,58,45,62.68,Average,python,dbms,Maintain your current performance and strengthen dbms further.,Focus more on DBMS as it is your weakest subject. Your attendance is good. Keep maintaining it.,64.39520000000003,Average
ST0969,10,91,96,95,92,90,64,72,59,81.53,Good,maths,ml,Maintain your current performance and strengthen ml further.,Focus more on ML as it is your weakest subject. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,79.91809999999997,Good
ST0970,7,84,94,65,83,84,73,75,63,72.38,Average,dbms,ml,Increase study time and focus more on ml.,Focus more on ML as it is your weakest subject. Increase your weekly study time.,71.26920000000008,Average
ST0971,20,99,55,72,86,74,42,53,66,71.14,Average,maths,python,Complete assignments regularly and practice more in python.,Focus more on PYTHON as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments.,72.80000000000008,Average
ST0972,11,67,81,60,92,78,97,53,77,62.67,Average,python,os,Improve attendance and give additional attention to os.,Focus more on OS as it is your weakest subject. Improve your attendance.,64.80570000000004,Average
ST0973,13,66,69,74,49,61,63,74,47,60.9,Average,os,ml,Improve attendance and give additional attention to ml.,Focus more on ML as it is your weakest subject. Improve your attendance.,63.632099999999944,Average
ST0974,15,73,96,91,85,80,93,69,40,79.18,Good,python,ml,Maintain your current performance and strengthen ml further.,Focus more on ML as it is your weakest subject. Your study time is good. Maintain this consistency. Overall performance is good. Focus on strengthening your weak areas.,77.67729999999999,Good
ST0975,16,52,94,73,52,93,81,67,93,80.49,Good,dbms,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance. Overall performance is good. Focus on strengthening your weak areas.,73.29099999999997,Average
ST0976,14,81,55,80,76,44,48,56,88,67.63,Average,ml,dbms,Complete assignments regularly and practice more in dbms.,Focus more on DBMS as it is your weakest subject. Spend more time completing and practicing assignments.,70.24650000000003,Average
ST0977,20,84,51,90,77,81,65,42,88,75.38,Good,ml,os,Complete assignments regularly and practice more in os.,Focus more on OS as it is your weakest subject. Your study time is good. Maintain this consistency. Spend more time completing and practicing assignments. Overall performance is good. Focus on strengthening your weak areas.,75.98440000000005,Good
ST0978,20,87,56,86,63,62,59,55,63,76.08,Good,maths,os,Complete assignments regularly and practice more in os.,Focus more on OS as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments. Overall performance is good. Focus on strengthening your weak areas.,75.86099999999999,Good
ST0979,12,62,55,57,41,56,79,85,86,61.93,Average,ml,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Improve your attendance. Spend more time completing and practicing assignments.,61.72370000000001,Average
ST0980,10,96,51,97,61,51,49,69,46,60.4,Average,os,ml,Complete assignments regularly and practice more in ml.,Focus more on ML as it is your weakest subject. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments.,62.012999999999955,Average
ST0981,16,74,47,50,56,62,58,91,58,58.9,Needs Improvement,os,maths,Complete assignments regularly and practice more in maths.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Spend more time completing and practicing assignments.,62.00759999999994,Average
ST0982,12,58,59,96,75,55,42,68,61,59.63,Needs Improvement,maths,python,Improve attendance and give additional attention to python.,Focus more on PYTHON as it is your weakest subject. Improve your attendance. Spend more time completing and practicing assignments.,62.08080000000006,Average
ST0983,16,53,42,62,53,42,63,84,96,73.13,Average,ml,dbms,Improve attendance and give additional attention to dbms.,Focus more on DBMS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance. Spend more time completing and practicing assignments.,70.80360000000005,Average
ST0984,9,63,55,87,49,69,44,54,94,64.89,Average,ml,python,Improve attendance and give additional attention to python.,Focus more on PYTHON as it is your weakest subject. Increase your weekly study time. Improve your attendance. Spend more time completing and practicing assignments.,64.92340000000003,Average
ST0985,12,86,69,61,74,96,42,85,99,69.75,Average,ml,python,Maintain your current performance and strengthen python further.,Focus more on PYTHON as it is your weakest subject. Your attendance is good. Keep maintaining it.,69.00529999999999,Average
ST0986,14,83,84,56,64,61,97,95,74,79.25,Good,python,dbms,Maintain your current performance and strengthen dbms further.,Focus more on DBMS as it is your weakest subject. Overall performance is good. Focus on strengthening your weak areas.,76.71500000000003,Good
ST0987,16,60,62,44,42,48,66,64,69,58.86,Needs Improvement,ml,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance.,65.59710000000004,Average
ST0988,8,90,67,83,86,68,55,90,68,73.99,Average,os,python,Increase study time and focus more on python.,Focus more on PYTHON as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it.,72.13339999999988,Average
ST0989,14,52,90,50,77,86,88,77,61,70.35,Average,python,ml,Improve attendance and give additional attention to ml.,Focus more on ML as it is your weakest subject. Improve your attendance.,70.5149000000001,Average
ST0990,12,77,79,69,56,76,54,81,50,65.3,Average,os,ml,Maintain your current performance and strengthen ml further.,Focus more on ML as it is your weakest subject.,67.56450000000002,Average
ST0991,14,78,93,54,51,62,74,98,59,74.55,Average,os,maths,Maintain your current performance and strengthen maths further.,Focus more on MATHS as it is your weakest subject.,74.62590000000006,Average
ST0992,16,58,44,66,93,52,51,86,68,66.25,Average,maths,python,Improve attendance and give additional attention to python.,Focus more on PYTHON as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance. Spend more time completing and practicing assignments.,67.6689,Average
ST0993,6,52,59,74,91,71,80,92,90,65.02,Average,os,dbms,Improve attendance and give additional attention to dbms.,Focus more on DBMS as it is your weakest subject. Increase your weekly study time. Improve your attendance. Spend more time completing and practicing assignments.,63.86080000000009,Average
ST0994,16,74,79,72,63,85,92,93,80,79.52,Good,os,maths,Maintain your current performance and strengthen maths further.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Overall performance is good. Focus on strengthening your weak areas.,78.92580000000012,Good
